stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
29182,BT947,PINEHURST CIRCLE,,38.97583,-77.066483,,
29183,BT948,ARIZONA AVE & MACARTHUR BLVD.,,38.927582,-77.103409,,
29184,BT949,NEW HAMPSHIRE & EASTERN,,38.966259,-77.002045,,
29185,BT95,SOUTHERN TOWERS,,38.831478,-77.113342,,
29186,BT951,NORTHAMPTON & NEW HAMP,,39.006805,-76.980247,,
29187,BT952,LOCKWOOD-WH OAK PK APTS,,39.040939,-76.987831,,
29188,BT953,FDA COMPLEX,,39.035049,-76.983589,,
29189,BT955,KENNEDY CENTER,,38.895851,-77.054558,,
29190,BT956,POTOMAC PARK (VA AVE & 21 NW),,38.895302,-77.046669,,
29191,BT958,12TH & VARNUM NE,,38.942909,-76.990189,,
29192,BT959,PROVIDENCE HOSPITAL,,38.942902,-76.990204,,
29193,BT960,FORRESTER & SHERBORN LA,,38.790428,-77.241112,,
29194,BT963,HUNTSMAN & FAIRFAX CO PKWY,,38.752232,-77.266548,,
29195,BT965,OXON HILL PARK & RIDE,,38.798515,-77.000519,,
29196,BT966,OXON HILL RD-KERBY PKWY,,38.778519,-77.006226,,
29197,BT967,FT FOOTE & SANDY BAR DR,,38.758915,-77.023354,,
29198,BT968,LIVINGSTON & FORT WASH,,38.742828,-76.999107,,
29199,BT969,FORT WASHINGTON P&R,,38.724701,-76.994652,,
29200,BT971,FORT FOOTE & IVANHOE RDS,,38.758961,-77.02343,,
29201,BT972,LEDROIT PARK-HOWARD UNIV,,38.920544,-77.016045,,
29202,BT974,NEW JERSEY & P,,38.909798,-77.016342,,
29203,BT975,P & 14TH NW,,38.909645,-77.031952,,
29204,BT976,P & 20TH NW,,38.909645,-77.044884,,
29205,BT978,RT 450 & EDMONSTON RD,,38.939457,-76.933624,,
29206,BT979,RT 450 & LANDOVER RD,,38.938732,-76.924377,,
29207,BT980,58TH AVE & EMERSON ST,,38.9473,-76.913139,,
29208,BT981,RT 450 & 65TH AVE (CAP PLZ),,38.94207,-76.903702,,
29209,BT982,HAWTHORNE & PINEBROOK,,38.925358,-76.890915,,
29210,BT983,FIREHOUSE & LANDOVER RDS,,38.926708,-76.880928,,
29211,BT985,BARLOWE & MATTHEW HENSON,,38.918491,-76.870209,,
29212,BT986,ADDISON RD & F ST,,38.895889,-76.906181,,
29213,BT987,NH AVE & GEORGIA AVE NW,,38.936344,-77.024284,,
29214,BT988,14TH & IRVING STS NW,,38.928692,-77.032608,,
29215,BT989,MT PLEASANT (17TH NW),,38.9319,-77.038612,,
29216,BT990,ABP CARROLL HIGH SCHOOL,,38.941204,-77.006149,,
29217,BT991,RK CRK CH RD-HAWAII AVE,,38.946365,-77.008743,,
29218,BT992,BRADLEE,,38.831863,-77.094238,,
29219,BT996,PENNSYLVANIA & 8TH SE,,38.884186,-76.994972,,
29220,BT997,PENNSYLVANIA & 7TH NW,,38.893295,-77.021919,,
29221,BT999,GEORGETOWN (M & 31ST),,38.905323,-77.061569,,
