stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
681,3000306,TEMPLE HILL RD + CARDWELL DR,,38.797088,-76.927634,,
684,4000006,S WASHINGTON ST + JEFFERSON ST,,38.797192,-77.048768,,
685,5000353,INDUSTRIAL RD + INDUSTRIAL DR,,38.797197,-77.174175,,
686,5000354,INDUSTRIAL RD + INDUSTRIAL DR,,38.797357,-77.174153,,
687,3000307,TEMPLE HILL RD + CARDWELL DR,,38.797406,-76.927755,,
688,5000355,BURKE CENTRE PKY + OAK LEATHER DR,,38.797376,-77.316696,,
691,3000308,ST BARNABAS RD + TUCKER RD,,38.79759,-76.983058,,
692,3000309,BOCK RD + #6800,,38.79773,-76.97778,,
693,3000310,BOCK RD + #6800,,38.7977,-76.978086,,
694,5000358,INDUSTRIAL DR + ELECTRONIC DR,,38.797787,-77.171455,,
695,5000359,INDUSTRIAL RD + COMMERCIAL DR,,38.7978,-77.176714,,
696,5000360,INDUSTRIAL RD + COMMERCIAL DR,,38.797963,-77.17684,,
698,4000007,S WASHINGTON ST + FRANKLIN ST,,38.798066,-77.048366,,
700,3000311,ST BARNABAS RD + TUCKER RD,,38.798232,-76.982766,,
701,3000312,ALLENTOWN RD + COOLRIDGE RD,,38.798343,-76.913003,,
703,5000364,BURKE CENTRE PKY + OAK GREEN WAY,,38.798468,-77.320591,,
704,5000365,BURKE CENTRE PKWY + OX RD,,38.798537,-77.323602,,
706,3000313,ALLENTOWN RD + COOLRIDGE RD,,38.798659,-76.912955,,
710,4000008,S WASHINGTON ST + GIBBON ST,,38.799179,-77.048354,,
711,4000009,EISENHOWER AVE + VAN DORN ST,,38.799276,-77.133874,,
