47.6137047,-122.345253
47.6120987,-122.342522
47.6106148,-122.340248
47.6086464,-122.338432
47.6062126,-122.336205
47.6044655,-122.334625
47.6030197,-122.333282
47.602478,-122.332809
47.6012535,-122.331688
47.5992661,-122.329857
47.6142998,-122.344269
47.6124382,-122.34111
47.6107903,-122.338875
47.6097908,-122.337959
47.6090698,-122.337288
47.6082535,-122.336548
47.6064415,-122.3349
47.6049957,-122.333572
47.6042633,-122.332901
47.6035805,-122.332275
47.6028175,-122.331581
47.6009483,-122.330841
47.6002388,-122.330376
47.6026421,-122.331184
47.6040955,-122.332504
47.604805,-122.33316
47.6055412,-122.333832
47.6070518,-122.335213
47.6086884,-122.3367
47.609642,-122.337585
47.6111374,-122.338951
47.6129951,-122.341743
47.6151199,-122.345337
47.5998268,-122.328972
47.5988121,-122.328903
47.6008034,-122.329048
47.6013107,-122.328903
47.6030121,-122.329979
47.6043205,-122.331169
47.6060066,-122.33271
47.6074982,-122.334076
47.6091614,-122.335609
47.6109505,-122.33725
47.6126671,-122.339203
47.614151,-122.341728
47.6117249,-122.336662
47.6081772,-122.333405
47.6069641,-122.332291
47.6058311,-122.331261
47.6030922,-122.328766
47.5998802,-122.32756
47.5977402,-122.327782
47.6035919,-122.328972
47.614315,-122.338287
47.6165466,-122.335388
47.6190186,-122.33017
47.6157036,-122.334457
47.61446,-122.336075
47.6119919,-122.339272
47.6145401,-122.333382
47.605751,-122.330948
47.6100922,-122.333382
47.6134148,-122.332138
47.6167107,-122.330597
47.6130257,-122.336334
47.6139374,-122.33416
47.6148872,-122.331894
47.6133766,-122.332603
47.6117668,-122.336456
47.6111031,-122.338028
47.6100731,-122.336838
47.6110344,-122.334526
47.6118088,-122.332687
47.6098289,-122.334511
47.6090813,-122.336288
47.6074219,-122.33461
47.6087418,-122.331482
47.6068764,-122.333206
47.6078453,-122.330856
47.6080284,-122.328079
47.6016464,-122.329582
47.6016388,-122.32505
47.6017799,-122.327141
47.6017799,-122.329803
47.6066818,-122.331688
47.6008034,-122.329758
47.6059837,-122.333366
47.6053276,-122.334923
47.5991287,-122.328041
47.5991173,-122.32457
47.5991173,-122.322044
47.5992661,-122.322327
47.5992622,-122.32547
47.5992661,-122.328384
47.6038017,-122.329094
47.5992737,-122.333282
47.6024704,-122.33712
47.602356,-122.337013
47.602932,-122.330826
47.5996933,-122.335815
47.5987091,-122.336014
47.6037712,-122.328773
47.6045341,-122.334076
47.6054611,-122.331863
47.6016579,-122.329941
47.6148643,-122.33786
47.6132812,-122.337547
47.5992622,-122.327263
47.5991249,-122.327286
47.5992661,-122.323341
47.5991249,-122.323395
47.5992737,-122.315536
47.5991402,-122.315529
47.6005745,-122.31424
47.6005936,-122.314041
47.6169586,-122.34845
47.602047,-122.328255
47.601223,-122.338928
47.6041451,-122.335022
47.6011467,-122.338737
47.6139717,-122.341293
47.6451111,-122.370277
47.643486,-122.370308
47.6417923,-122.370171
47.6394577,-122.370399
47.6375847,-122.370438
47.6357689,-122.370468
47.6345634,-122.370483
47.6323662,-122.370506
47.6310806,-122.370155
47.6295013,-122.368637
47.6275978,-122.366112
47.6266708,-122.363335
47.6266556,-122.360306
47.6256561,-122.358765
47.6218338,-122.356819
47.6192131,-122.35685
47.8487167,-121.970749
47.8645172,-121.975014
47.8610916,-121.977966
47.8710632,-122.009109
47.8489342,-121.984032
47.8499641,-121.970932
47.6167755,-122.34845
47.618515,-122.351944
47.6185036,-122.347878
47.6184959,-122.345131
47.6184807,-122.342545
47.6184692,-122.338219
47.6184616,-122.334572
47.6184273,-122.330925
47.6185646,-122.326553
47.6186028,-122.334213
47.6186066,-122.33902
47.6186142,-122.342163
47.6186295,-122.345291
47.6186409,-122.347847
47.6172066,-122.352859
47.6191177,-122.355362
47.6231232,-122.355309
47.6231995,-122.355537
47.624649,-122.356552
47.6258965,-122.359215
47.6267929,-122.360535
47.6267967,-122.363159
47.6278458,-122.366371
47.6290665,-122.367966
47.631279,-122.37011
47.6325035,-122.370308
47.6349564,-122.370262
47.636158,-122.370247
47.6379738,-122.370224
47.6397667,-122.370087
47.6421928,-122.369965
47.644455,-122.370087
47.6453171,-122.369278
47.6426506,-122.366356
47.6395149,-122.365318
47.6375656,-122.365089
47.6360245,-122.365097
47.6345253,-122.365128
47.6324577,-122.365158
47.6322632,-122.362793
47.6322441,-122.358505
47.6318359,-122.356697
47.629612,-122.356728
47.6285133,-122.356781
47.6240616,-122.356812
47.626545,-122.356796
47.6247368,-122.355309
47.6271095,-122.35659
47.6283188,-122.356575
47.6297913,-122.356522
47.6314926,-122.356491
47.6323891,-122.358627
47.6323929,-122.36129
47.6323929,-122.364037
47.6337013,-122.364937
47.6361618,-122.364899
47.63797,-122.364868
47.6398392,-122.364838
47.6416321,-122.364815
47.6430016,-122.364799
47.6121902,-122.2817
47.6135712,-122.282578
47.6152115,-122.283791
47.616684,-122.284492
47.6183472,-122.285255
47.6183548,-122.288628
47.6173935,-122.289284
47.6163025,-122.289314
47.6149864,-122.289337
47.6130142,-122.289406
47.6129723,-122.290802
47.6130066,-122.292915
47.6130295,-122.295296
47.6130066,-122.297836
47.6130066,-122.300461
47.6130066,-122.303001
47.6129799,-122.306168
47.6129723,-122.309349
47.6129723,-122.314423
47.6130295,-122.320595
47.6126022,-122.322319
47.6116295,-122.32457
47.6109276,-122.326233
47.6102257,-122.327904
47.6092796,-122.33017
47.6092529,-122.329842
47.60989,-122.328316
47.6108093,-122.326126
47.611763,-122.323883
47.6122208,-122.322777
47.6128845,-122.320389
47.6124802,-122.317429
47.6128387,-122.315636
47.6128387,-122.309021
47.6128387,-122.306412
47.6128616,-122.303764
47.6128616,-122.298477
47.612896,-122.295654
47.6128807,-122.293755
47.6128387,-122.291183
47.6166916,-122.289093
47.6175575,-122.289078
47.6144218,-122.289162
47.6181641,-122.285149
47.6165276,-122.284698
47.6150093,-122.283859
47.6134796,-122.28273
47.5592232,-122.304161
47.5637321,-122.305565
47.5673218,-122.306671
47.569809,-122.307449
47.5724297,-122.308304
47.5753593,-122.309204
47.5774956,-122.310432
47.579319,-122.312126
47.5809555,-122.313629
47.5845032,-122.314583
47.5866051,-122.314568
47.5885086,-122.315208
47.5887604,-122.317177
47.5902481,-122.317177
47.5927162,-122.317177
47.5941429,-122.316727
47.5973778,-122.317123
47.5992699,-122.317757
47.5986519,-122.317329
47.5973053,-122.317329
47.5929909,-122.31501
47.5911865,-122.314949
47.5881844,-122.314964
47.5861359,-122.314774
47.5843391,-122.314789
47.5812912,-122.314186
47.5792542,-122.312302
47.5771141,-122.310318
47.5751915,-122.309349
47.5715675,-122.308243
47.5694923,-122.307564
47.5668449,-122.30674
47.5633316,-122.305634
47.5592728,-122.304665
47.6395187,-122.359222
47.6393204,-122.35701
47.6383247,-122.356552
47.638195,-122.3545
47.6381874,-122.350853
47.6381874,-122.348404
47.6363068,-122.347229
47.6346092,-122.347519
47.6331444,-122.346054
47.6310921,-122.346375
47.6289711,-122.346344
47.6259346,-122.347656
47.6236115,-122.347672
47.6212883,-122.34771
47.6192131,-122.347725
47.6185303,-122.347519
47.6213036,-122.347504
47.6235886,-122.347466
47.6261978,-122.346382
47.6291275,-122.346138
47.6313553,-122.346184
47.6325073,-122.345863
47.6342125,-122.34626
47.6367645,-122.347015
47.6383247,-122.349785
47.6383286,-122.353424
47.6384544,-122.356247
47.6338272,-122.356873
47.6357346,-122.356865
47.636879,-122.357056
47.6905289,-122.354935
47.690506,-122.349609
47.6904907,-122.344734
47.6904716,-122.341507
47.6904449,-122.336601
47.657589,-122.320366
47.6581497,-122.320747
47.6616135,-122.320801
47.6905785,-122.336769
47.690609,-122.341194
47.6906242,-122.344162
47.6906471,-122.350266
47.7471123,-122.355576
47.7487526,-122.353638
47.7500114,-122.355179
47.7467041,-122.355782
47.7469978,-122.357857
47.7471504,-122.35865
47.7452812,-122.356026
47.7337799,-122.355675
47.7320366,-122.355659
47.728447,-122.355644
47.7264252,-122.355659
47.7229576,-122.355659
47.719677,-122.355644
47.717186,-122.355637
47.7137604,-122.355621
47.7121162,-122.355606
47.7084351,-122.355576
47.7045212,-122.355537
47.7011604,-122.355507
47.6993752,-122.355499
47.6958084,-122.355469
47.6942673,-122.355438
47.6925507,-122.355431
47.6903305,-122.3554
47.6867065,-122.3554
47.6851807,-122.3554
47.6837616,-122.3554
47.6823006,-122.3554
47.6793098,-122.355415
47.6780128,-122.355377
47.6756935,-122.354462
47.6727791,-122.354485
47.6715622,-122.354485
47.6684837,-122.354515
47.6675034,-122.35453
47.6646996,-122.354065
47.661869,-122.354088
47.6588936,-122.353943
47.6588821,-122.350266
47.6564255,-122.350044
47.6550369,-122.350021
47.6519356,-122.347809
47.642086,-122.347069
47.6389084,-122.345596
47.589325,-122.380608
47.6367531,-122.344116
47.6321678,-122.343666
47.6287308,-122.343697
47.6210556,-122.343842
47.6163635,-122.339813
47.6168785,-122.340385
47.6190987,-122.343575
47.6218948,-122.343506
47.6189423,-122.3423
47.6292381,-122.343353
47.6325722,-122.343323
47.6374054,-122.344185
47.6388741,-122.3452
47.6419754,-122.346672
47.6524734,-122.346619
47.6543999,-122.349815
47.6569023,-122.349854
47.6590233,-122.350403
47.6592865,-122.354279
47.6624184,-122.353882
47.664959,-122.353874
47.6668968,-122.354324
47.6683502,-122.354309
47.6709595,-122.354294
47.6727638,-122.354279
47.6756401,-122.354256
47.6772804,-122.354256
47.678936,-122.355209
47.6813812,-122.355209
47.6835365,-122.355194
47.6850548,-122.355194
47.6873322,-122.355194
47.6909676,-122.355209
47.6944656,-122.355247
