38.710323,-76.982112
38.710433,-76.982267
38.710574,-76.98362
38.710477,-76.983924
38.711043,-76.984843
38.711074,-76.986146
38.711072,-76.986541
38.711151,-76.98516
38.711971,-76.981791
38.712078,-76.986302
38.7121,-76.980744
38.712239,-76.981579
38.712341,-76.980564
38.712417,-76.98638
38.712911,-76.980419
38.713151,-76.980484
38.713194,-76.986204
38.71344,-76.980169
38.713721,-76.986286
38.715552,-76.986095
38.715554,-76.98599
38.716393,-77.000125
38.716456,-76.997032
38.716332,-77.000609
38.716355,-76.9968
38.718235,-77.005387
38.718273,-77.005608
38.718448,-76.984111
38.718499,-76.984239
38.71876,-76.994045
38.718776,-76.993883
38.719807,-76.983641
38.719792,-76.983745
38.720744,-76.983334
38.720878,-76.983412
38.722383,-77.004229
38.72258,-77.00447
38.7242,-76.982054
38.723766,-76.982013
38.724572,-77.004717
38.724616,-77.004939
38.726918,-76.980145
38.727217,-76.98002
38.729163,-77.004724
38.729614,-77.004855
38.731247,-76.976009
38.731677,-76.976075
38.733601,-77.004335
38.734874,-76.97593
38.735544,-76.975676
38.735927,-77.003368
38.736362,-77.00346
38.73686,-76.975433
38.737068,-76.975161
38.740018,-77.00097
38.739997,-76.973826
38.740168,-76.973596
38.740252,-77.00097
38.742782,-76.999028
38.742842,-76.999215
38.744151,-76.972837
38.744647,-76.972955
38.746778,-76.972924
38.747017,-76.973063
38.749264,-76.976224
38.74923,-76.976332
38.751882,-76.970331
38.752049,-76.977999
38.752152,-76.97811
38.752351,-77.266312
38.752219,-77.266681
38.752312,-76.974236
38.752531,-76.974378
38.754305,-77.265002
38.754455,-77.265158
38.754817,-76.967739
38.757827,-77.26287
38.757856,-77.263107
38.757911,-76.997439
38.758014,-76.997391
38.758498,-77.018645
38.758775,-77.019896
38.75888,-77.023378
38.759025,-77.023485
38.759046,-76.963569
38.759156,-76.963689
38.759183,-77.016131
38.759537,-77.262212
38.759667,-77.015307
38.760448,-76.961464
38.760643,-76.961394
38.760758,-77.024229
38.760711,-77.010596
38.760964,-77.005613
38.760883,-77.010703
38.760856,-77.024406
38.76094,-76.959339
38.764111,-76.954289
38.764268,-76.954063
38.764994,-77.025062
38.765298,-77.024887
38.766064,-76.885123
38.766639,-77.253578
38.767879,-77.253
38.768103,-77.253057
38.768272,-76.952788
38.768921,-76.95276
38.769655,-77.250144
38.770067,-77.249976
38.77024,-77.021095
38.770342,-77.021212
38.771311,-77.017762
38.771757,-77.016409
38.771894,-77.248917
38.772147,-76.95141
38.772124,-76.951606
38.772284,-77.01607
38.772626,-77.248631
